credit_score,income,loan_amount,employment_years,debt_to_income,previous_defaults,default
784,207268.55,349859.05,7.98,0.17,0,0
445,219125.87,319796.19,8.1,0.59,0,1
628,212401.44,397485.18,19.89,0.34,0,0
531,37930.75,56784.98,10.45,0.73,0,1
510,82900.26,31143.1,6.92,0.68,0,1
737,51222.32,19603.86,31.91,0.45,0,0
783,91881.04,100603.98,26.94,0.57,0,0
801,249291.88,364788.09,9.92,0.66,0,0
513,25573.33,30269.75,19.84,0.41,0,0
419,133739.96,245724.15,5.85,0.11,0,0
752,166392.07,442072.34,27.79,0.08,0,0
460,93069.16,113651.37,14.31,0.29,0,0
519,99001.08,129542.45,13.67,0.08,0,0
302,143625.15,393452.17,32.91,0.5,0,0
482,209668.42,494585.04,16.9,0.19,0,0
700,248810.33,48961.72,12.47,0.78,0,1
322,36995.68,36402.78,16.67,0.38,0,0
653,99227.93,29640.42,9.61,0.49,0,0
640,105056.08,181768.42,32.95,0.12,1,1
786,177169.4,34895.71,23.38,0.64,0,1
836,95773.71,25343.71,2.68,0.06,0,0
814,232316.07,30647.25,30.51,0.75,0,1
464,63233.78,66502.72,0.67,0.06,0,0
563,178022.64,463300.13,14.15,0.4,0,1
758,84610.85,9317.93,29.37,0.43,0,0
335,137144.53,359344.83,8.58,0.41,0,0
641,229261.05,354773.37,8.36,0.07,0,0
491,58656.34,20401.04,19.48,0.73,0,1
808,176603.93,173569.75,34.16,0.09,0,0
311,62837.8,32605.24,4.56,0.22,0,0
471,182152.58,130043.77,1.23,0.52,0,0
303,53076.68,44035.31,20.01,0.13,0,1
782,235475.44,369014.67,6.62,0.58,0,0
801,107522.23,195655.87,33.44,0.32,0,0
499,162366.26,464644.89,27.72,0.39,0,0
656,85269.52,98340.71,19.88,0.62,0,0
735,207575.72,227997.8,32.45,0.35,0,0
721,121977.19,24676.13,1.33,0.44,0,1
586,244328.84,109822.58,13.69,0.62,0,1
547,75422.69,113384.8,26.7,0.08,0,0
776,245501.72,270807.47,32.06,0.63,0,1
461,103333.51,42495.7,2.62,0.57,0,1
652,162915.7,242882.13,21.46,0.75,0,0
338,173198.49,29464.87,4.17,0.73,0,1
834,35316.26,74135.09,29.42,0.19,0,0
610,73918.07,152510.42,18.75,0.25,0,0
717,236404.52,440609.95,7.61,0.66,0,1
337,49273.03,63397.51,29.51,0.32,0,0
383,34091.03,75338.8,27.67,0.75,0,0
513,229982.52,309803.41,10.29,0.12,0,0
519,167809.85,484639.04,10.12,0.06,0,1
450,179306.06,196172.36,11.39,0.24,3,0
693,216137.69,131292.29,8.78,0.29,0,0
654,193964.07,289859.43,10.82,0.12,0,0
460,187198.03,321612.23,27.2,0.16,0,1
615,102225.86,98318.08,31.27,0.33,0,0
573,98199.36,209872.95,34.55,0.1,0,1
435,113824.13,67602.13,22.74,0.23,2,0
588,99261.06,166556.2,7.65,0.23,0,0
423,130983.23,372999.65,7.92,0.09,0,0
331,221426.83,642233.93,13.67,0.73,0,1
541,103482.28,211708.97,17.56,0.49,0,1
498,222762.81,463133.75,16.9,0.74,0,0
471,87757.53,127735.04,5.81,0.09,0,0
587,83594.67,169673.15,33.18,0.6,2,0
456,172292.21,59704.34,30.65,0.74,0,1
807,85863.73,37101.91,17.47,0.39,0,0
439,216865.85,259336.22,16.52,0.59,0,0
482,105682.85,34260.62,2.33,0.44,0,0
678,131044.69,47231.96,0.92,0.35,0,0
571,75961.88,151493.51,32.8,0.24,0,0
634,163768.04,279895,29.8,0.72,1,1
652,170223.56,250192.2,22.61,0.39,0,1
704,144680.58,209612.21,0.89,0.39,0,0
312,31192.26,33992.89,11.05,0.51,0,1
848,160776.87,174747.2,17.63,0.5,0,0
313,88740.08,57582.41,5.92,0.77,0,0
399,77637.41,17279.97,17.32,0.31,0,0
306,227709.4,214095.53,2.72,0.14,0,0
511,43098.66,104127.06,13.75,0.44,0,0
723,136837.85,44126.58,1.92,0.69,0,0
615,128532.65,81507.75,7.11,0.78,0,1
594,97307.32,238910.37,13.53,0.59,3,0
303,232920.18,320634.66,11.66,0.63,0,0
688,112895.23,209836.19,12.98,0.2,0,0
356,143951.9,371300.74,21.13,0.16,0,1
416,51486.39,77415.07,34.23,0.11,0,0
479,29421.01,77817.86,0.16,0.21,2,0
345,199423.89,306385.58,22.5,0.28,0,1
363,185686.94,537629.55,7.52,0.49,0,1
408,42504.33,22694.91,25.92,0.69,0,0
434,218706.86,619245.29,23.56,0.42,0,0
530,92606.75,57732.58,34.09,0.57,0,0
752,106293.35,122301.69,17.85,0.72,0,0
336,50962.3,134630.29,13.91,0.13,0,1
475,179039.82,76832.05,4.62,0.5,0,0
776,127065.11,231370.8,32.7,0.68,0,0
515,86776.62,63148.44,2.59,0.37,0,0
568,158826.57,311327.15,26.43,0.27,0,0
792,203789.58,143241.48,28.85,0.26,0,0
646,43417.17,36048.38,7.1,0.08,0,0
427,193762.7,69068.38,12.74,0.19,1,1
442,101026.24,22373.06,34.78,0.25,0,0
760,214261.97,152079.68,13.06,0.45,0,0
467,60819.22,161403.89,7.96,0.2,0,0
415,226212.44,507073.69,25.57,0.79,0,0
334,138209.29,280517,20.85,0.08,3,1
774,61623.76,16945.97,33.97,0.71,0,0
789,76064.56,24125.01,5.81,0.4,0,0
516,29566.71,6126.71,15.79,0.67,0,1
311,193974.84,244202.31,0.16,0.21,3,0
353,196793.58,59969.94,29.68,0.11,0,1
806,91382.97,154904.02,13,0.61,0,0
351,96732.97,60723.19,23.21,0.69,0,0
596,223271.04,78245.36,28.05,0.12,0,0
377,224342.45,109863.77,26.19,0.18,0,0
586,182621.07,224177.45,26.57,0.23,0,0
772,126724.72,276346.69,6.21,0.23,0,0
404,180369.11,161742.11,27.23,0.3,0,0
665,196929.86,118034.56,9.07,0.11,0,0
733,128421.43,35833.43,17.78,0.48,3,0
683,65232.75,51640.91,18.62,0.32,0,0
398,195116.23,375560.19,26.32,0.07,1,0
607,155830.48,367596.94,16.17,0.08,0,0
838,148316.32,316477.43,33.31,0.63,0,0
768,93757.01,110217.51,23.17,0.63,0,0
491,211938.72,165372.32,7.5,0.58,0,0
334,36711.54,19997.68,12.64,0.52,0,0
394,52241.15,82120,13.78,0.4,0,0
516,240846.65,403245.34,11.63,0.7,0,0
648,63796.34,42430.98,6.7,0.13,0,0
524,240931.18,250489.14,22,0.27,0,0
764,55271.29,67753.65,5.86,0.3,0,0
552,68400.31,155577.88,15.31,0.6,0,1
326,83391.49,115023.14,16.91,0.39,0,1
389,29970.99,23967.88,11.47,0.24,0,0
574,220760.97,476472.52,23.42,0.61,0,1
405,83198.23,129418.29,29.73,0.25,0,0
781,244378.71,673010.56,32.07,0.09,0,0
647,89733.24,57149.86,2.69,0.4,0,0
301,182461.44,456210.19,23.36,0.05,0,0
512,234884.06,217926.46,23.37,0.72,0,0
638,143213.09,364964.02,33.58,0.44,0,0
410,85631.77,57073.91,21.13,0.18,0,0
382,123022.76,226674.94,12.51,0.6,0,1
746,197692.18,41726.53,15.25,0.15,0,0
369,113625.54,159000.17,1.29,0.6,0,1
508,37904.77,59136.65,20.08,0.54,0,0
592,29960.1,66878.33,7.19,0.42,0,0
788,91178.38,42532.8,25.83,0.26,0,0
798,135968.59,317827.2,2.12,0.58,0,0
331,142300.46,78731.76,29.19,0.66,0,1
522,95983.98,147153.74,11.43,0.79,1,1
356,40362.67,73590.37,18.91,0.57,0,0
641,97379.97,196397.99,16.97,0.2,0,0
500,113317.78,279796.48,9.51,0.24,0,1
616,152224.73,226572,33.71,0.4,0,0
464,249789.9,196125.6,12.74,0.44,0,0
385,56682.28,75010.58,22.06,0.19,0,0
553,145826.04,226534.08,8.48,0.2,0,0
414,135541.05,187041.54,15.29,0.6,0,1
304,208578.63,70316.75,3.17,0.63,2,0
564,73286.34,138642.71,2.41,0.28,0,0
500,130702.09,191872.73,10.75,0.34,0,0
634,168312.07,289692.66,27.56,0.16,3,0
422,221710.33,14130.27,19.85,0.08,0,1
627,23618.92,10504.3,10.95,0.38,0,0
562,98382.08,163482.48,28.22,0.6,0,0
503,104691.14,147912.75,9.72,0.06,0,0
395,232178.33,465308.52,5.35,0.58,0,1
538,30131.97,69976.33,25.26,0.58,0,1
767,143786.72,380496.95,20.36,0.44,0,0
703,182177.69,289259.11,32.06,0.11,0,0
618,192053.9,160503.05,4.53,0.12,0,0
395,108169.28,254313.18,15.33,0.49,0,0
731,152045.48,248694.59,26.13,0.13,0,0
333,78190.51,188535.5,6.42,0.48,0,0
599,113240.29,287733.17,5,0.18,0,0
607,230369.73,462783.14,12.49,0.62,0,0
784,155381.43,410250.57,19.25,0.37,0,0
444,89783.29,263431.64,32.69,0.54,0,0
734,229358.64,465715.53,17.78,0.57,0,1
820,29171.83,56552.7,24.62,0.5,0,0
393,26158.03,54810.12,30.41,0.33,0,1
714,184855.22,74838.67,13.89,0.49,0,0
445,151096.71,46331.61,25.65,0.48,0,0
765,31724.31,84727.63,26.1,0.48,0,0
537,48704.01,42056.86,5.49,0.3,0,0
620,235293.9,590771.87,18.16,0.71,0,0
488,202046.83,510450.8,33.5,0.26,0,0
395,208935.56,561596.07,7.81,0.43,0,0
575,61060.75,11148.85,4.08,0.37,3,1
606,42402.4,31386.74,11.44,0.14,0,0
319,118788.83,298795.9,22.56,0.17,0,1
383,174104.73,344565.15,33.27,0.37,0,0
353,135963.82,271255.41,16.18,0.32,0,0
821,198161.92,53636.72,2.08,0.46,2,0
769,204549.78,440234.12,19.3,0.25,0,0
648,69708.18,53406.58,25.88,0.51,0,1
592,125808.23,286010.21,13.57,0.51,0,1
342,78032.47,116962.7,19.94,0.14,0,0
609,206158.8,355071.21,21.53,0.68,0,0
775,108713.67,211291.22,10.14,0.72,0,1
369,55615.61,34358.43,6.27,0.25,0,0
733,45396.23,118570.43,30.55,0.48,0,0
475,65191.62,85330.25,32.48,0.53,0,1
452,69333.13,207230.3,6.78,0.61,0,1
631,81267.21,133276.41,12.37,0.31,0,0
583,144865.23,246249.02,9.25,0.33,0,0
330,124593.61,213571.76,4.76,0.49,0,1
639,49789.19,109856.49,26.75,0.64,0,1
840,98620.44,100733.21,4.2,0.46,0,0
402,109052.15,90091.76,2.65,0.2,0,0
307,172703.27,398779.16,15.28,0.32,0,0
606,97423.29,91904.64,12.09,0.25,0,1
845,90049.35,90701.56,32.63,0.31,0,0
766,143342.74,245642.31,23.67,0.14,0,0
408,195826.6,18274.27,35,0.69,0,1
344,180351.1,149507.97,3.63,0.12,0,1
807,230705.94,365328.72,16.92,0.66,0,1
532,22492.93,8275.6,26.02,0.63,0,1
839,120588.14,234698.52,25.2,0.23,0,0
634,219048.1,285515.94,30.9,0.53,0,0
512,53777.5,102563.58,33.87,0.4,0,1
572,241256.76,679942.91,13.73,0.09,0,1
698,184461.72,531193.77,3.07,0.13,0,0
790,209980.52,6827.1,24.66,0.13,0,0
316,70909.86,168110.83,7.49,0.34,0,1
530,40061.23,99271.66,17.12,0.4,0,0
613,163328.69,407501.91,17.14,0.28,0,0
781,39721.09,62693.53,24.79,0.27,0,0
350,90802.13,27996.31,12.72,0.32,0,1
453,107209.8,104692.7,16.44,0.33,0,0
835,62124.5,23952.13,3.52,0.28,2,1
718,50329.5,10536.75,21.84,0.45,0,0
383,25888.99,76477.47,17.82,0.32,0,0
401,85816.68,115925.06,12.11,0.42,0,0
342,32562.45,50018.35,6.71,0.76,0,1
433,190373.45,234361.19,11.53,0.37,0,0
676,205035.93,333293.91,3.03,0.71,0,0
612,106717.16,254272.62,12.65,0.68,0,1
352,97525.91,126356.72,26,0.75,0,0
406,82596.8,79747.29,1.4,0.59,0,1
715,167529.46,49209.22,0.85,0.28,0,0
617,73292.04,218142.28,4.25,0.35,0,0
738,179328.23,5558.9,7.56,0.63,0,1
545,44911.78,101386.77,28.6,0.48,0,0
536,165209.39,408802.99,27.93,0.74,0,0
612,138069.16,36028.78,7.49,0.27,0,0
621,223361.79,561361.6,12.54,0.2,0,1
326,21911.43,36315.48,14.38,0.68,0,0
614,247306.24,37744.07,3.39,0.56,0,0
420,240332.14,260789.84,22.94,0.15,0,0
607,30654.26,38543.07,32.99,0.13,0,1
838,238622,378428.23,30.4,0.46,0,0
401,45547.18,39015.36,25.44,0.19,0,0
343,23840.45,58230.24,7.23,0.36,0,0
608,22514.35,28890.51,29.34,0.57,0,0
348,227670.39,360637.68,20.16,0.75,0,0
726,79123.68,98564.92,10.8,0.77,0,1
690,247227.08,115012.7,15.38,0.4,0,1
585,29507.58,57597.15,17.53,0.62,0,0
731,99228.7,236061.28,23.63,0.66,0,0
486,119667.16,124352.83,5.17,0.32,1,0
806,137203.02,174058.97,16.66,0.76,0,0
637,143209.36,278212.61,32.45,0.71,0,0
443,177640.29,211344.49,3.53,0.77,0,1
371,201612.2,519283.43,22.28,0.56,0,0
514,57644.05,142270.45,17.36,0.6,0,1
471,172097.14,179330.89,31.73,0.69,0,1
510,98294.28,243166.45,30.57,0.19,0,0
472,22793.65,57292.59,0.43,0.27,0,1
398,232789.57,635825.66,6.42,0.25,0,1
759,74948.24,125028.52,19.78,0.43,0,0
439,159186.22,261581.96,0.37,0.22,0,0
843,191649.58,527755.92,13.33,0.13,0,0
440,32546.76,12328.77,19.47,0.61,0,0
656,79459.71,156521.14,31.4,0.35,0,0
541,186115.14,472443.72,16.95,0.43,0,0
743,129355.92,236848.57,24.7,0.62,3,0
774,25220.95,44058.45,34.39,0.31,0,0
701,27121.34,69445.67,18.18,0.48,0,1
418,38136.25,53698.13,11.66,0.65,0,0
806,22839.34,62382.99,26.78,0.59,0,0
582,103336.89,101385.71,31.53,0.27,0,0
460,67525.59,103774.61,3.84,0.18,1,0
782,148120.36,442309.39,31.96,0.52,0,0
419,216230.03,485734.15,25.12,0.52,2,1
382,50301.38,99806.3,27.19,0.05,0,1
729,249926.28,121680.85,18.88,0.74,0,0
391,56570.17,138364.76,11.22,0.1,0,0
794,183456.15,22469.73,11.04,0.15,0,0
682,139602.31,66582.82,11.98,0.5,0,0
821,142459.2,21394.22,6.52,0.06,0,0
470,113856.26,146286.46,24.48,0.41,2,0
429,236286.47,341837.07,21.94,0.8,0,0
762,32742.62,51389.98,8.82,0.64,1,0
632,31385.28,17213.58,34.03,0.36,0,1
430,119571.08,53702.82,14.65,0.49,0,0
639,197024.65,73950.94,4.69,0.31,0,0
779,195612.36,572325.56,13.23,0.35,0,0
425,189444.93,273553.22,18.74,0.27,2,1
511,158245.5,186544.23,27.22,0.23,0,0
728,126177.29,216130.81,3.19,0.6,0,0
533,204668.35,529201.18,12.54,0.47,0,1
755,200486.03,299221.9,17.21,0.24,0,0
674,86420.53,184663.15,23.89,0.05,0,0
397,110837.11,149593.08,6.45,0.29,0,1
668,79192.3,49293.06,8.3,0.05,0,0
323,199452.05,160844.33,20.03,0.43,0,0
580,68424.73,79241.43,22.62,0.49,0,0
684,93977.94,223458.48,11.89,0.59,0,1
334,128327.47,202385.65,8.35,0.45,0,0
521,60743.49,51706.01,3.05,0.07,0,1
750,142357.26,42689.63,11.33,0.5,1,0
482,127036.08,53675.9,25.41,0.41,1,0
528,248448.05,176514.72,3.34,0.43,0,0
533,60049.97,145609.56,16.3,0.65,3,1
343,139955.43,113751.42,33.36,0.65,0,1
609,131357.33,370680.85,7.32,0.1,0,0
751,84505.53,164643.72,0.46,0.6,0,1
493,121286.91,163276.76,14.68,0.64,0,1
449,155818.15,249522.34,20.48,0.35,0,1
570,229949.93,182515.16,30.34,0.56,1,0
826,129512.84,289720.42,3.72,0.48,0,0
470,120572.6,192709.93,3.6,0.27,0,0
566,71185.34,18972.45,20.16,0.18,0,0
637,116977.33,345936.05,18.44,0.49,0,0
320,142202.72,407226.57,16.33,0.07,0,1
759,158363.5,459831.75,13.65,0.25,0,0
645,58888.68,129417.35,13.88,0.43,0,0
438,23375.2,55135.51,29.69,0.63,0,1
687,182576.83,358483.23,24.59,0.17,0,1
483,41264.53,29459.73,13.79,0.48,0,1
615,59911.94,126688.89,11.95,0.37,0,0
749,33758.11,18746.9,33.53,0.37,1,0
576,40961.77,77070.84,5.51,0.45,0,1
346,112962.27,10774.03,2.68,0.32,0,0
769,86593.67,41514.89,26.69,0.21,0,0
627,105655.56,108428.26,20.8,0.71,0,1
634,72453.98,9580.53,23.1,0.32,2,0
662,204644.67,452042.83,13.35,0.66,0,1
455,70033.25,52090.68,26.81,0.65,0,0
768,92671.3,10161.85,3.89,0.41,3,1
599,68057.78,138078.2,11.16,0.31,0,0
599,128875.82,370931.42,10.62,0.74,0,0
747,46353.3,136383.07,25.26,0.56,0,1
305,83736.62,191482.13,28.68,0.72,0,1
477,162273.88,417631.03,8.67,0.28,0,1
373,238231.83,674336.23,21.87,0.58,0,0
664,64269.02,179631.06,11.83,0.41,1,0
795,184625.83,78810.59,3.93,0.47,2,0
456,163437.4,34641.75,14.46,0.48,2,0
663,146044.76,277011.62,4.49,0.36,0,0
755,51350.48,112743.91,21.89,0.7,0,0
559,239439.2,241919.4,30.98,0.18,0,0
516,126730.32,79019.62,14.34,0.49,0,0
386,126998.17,280625.5,28.3,0.65,0,0
487,237191.37,596325.34,32.75,0.2,0,1
372,217044.55,162381.35,21.27,0.53,0,0
804,89072.16,90167.54,25.1,0.11,0,0
313,66036.5,33713.52,23.08,0.73,0,0
641,178198.25,128277.04,11.31,0.34,0,1
402,91776.42,68864.96,20.77,0.57,0,0
359,227166.2,653459.72,19.16,0.34,0,0
436,193803.25,565198.34,4.95,0.53,0,0
577,100292.92,26696.34,18.16,0.49,0,0
772,81604.96,157628.66,13.23,0.47,1,0
815,178478.9,530847.54,6.35,0.33,0,0
738,74107.63,11419.34,16.73,0.45,0,0
395,108540.53,197256.76,19.73,0.29,0,0
837,129910.3,158842.72,17.71,0.12,0,0
707,245429.69,52344.34,26.07,0.38,3,0
392,31895.7,52281.49,32.03,0.6,3,1
425,238712.95,82675.51,6.33,0.08,0,0
581,86338.66,200580.76,16.75,0.39,0,0
489,138546.75,280383.08,19.99,0.27,0,1
582,207465.26,446440.87,21.37,0.63,0,0
356,248408.15,427655.22,33.4,0.27,0,0
603,167187.84,177162.66,27.96,0.77,0,0
627,232312.25,396930.9,28.08,0.46,0,1
329,22854.91,65164.84,28.4,0.21,0,0
314,22090.8,56078.05,4.35,0.43,0,0
467,28768.37,15864.12,18.64,0.36,0,1
816,153597.56,83958.42,25.52,0.59,0,0
840,200936.11,491585.62,1.3,0.77,0,1
583,247411.77,419921.07,2.74,0.3,0,0
403,176666.26,292508.75,28.04,0.06,0,0
674,240687.54,480446.78,1.89,0.28,0,0
499,213383,115764.94,16.18,0.79,0,0
413,43824.24,80020.74,3.81,0.56,0,0
566,118164.51,337082.89,24.41,0.49,0,1
533,136452.55,144460.73,20.27,0.74,0,1
315,220586.26,199734.48,1.32,0.74,2,1
625,88248.8,78115.53,29.38,0.52,0,0
510,164505.24,63117.79,33.63,0.75,0,0
485,246171.59,379881.27,25.84,0.71,0,1
812,43635.5,112268.9,29.85,0.25,0,0
769,122132.88,319581.54,14.77,0.64,0,0
782,120806.7,57673.66,24.2,0.64,0,0
840,50905.7,106697.49,7.67,0.44,0,0
506,90062.22,131503.03,22.74,0.12,0,0
539,100770.42,90176.96,22.91,0.33,0,0
560,68166.89,51382.72,25.77,0.7,0,0
708,62085.34,63826.02,12.23,0.11,0,0
542,22429.93,36198.58,2.95,0.62,0,0
635,71159.02,176089.14,27.4,0.24,0,0
763,177813.39,288286.33,25.32,0.3,0,0
846,90271.1,75117.15,29.09,0.74,0,0
737,56639.75,24510.29,17.27,0.63,0,0
469,187870.26,318717.49,5.09,0.74,0,0
496,146863.35,108734.05,19.62,0.67,0,1
536,131673.72,349530.12,11.59,0.38,0,0
486,127242.58,305021.68,33.66,0.77,0,1
384,161306,100571.39,18.7,0.67,0,0
743,145899.41,186356.86,27.28,0.42,0,0
445,164515.38,315784.97,33.88,0.59,0,1
724,47868.2,122691.18,1.82,0.76,0,1
316,106965.9,96153.61,15.74,0.53,0,0
375,21161.68,44076.16,32.84,0.34,3,1
704,87427.06,239965.47,30.39,0.64,0,0
755,34852.71,58776.42,1,0.53,1,1
399,87194.1,104593.79,9.65,0.78,0,1
427,113858.18,173788.16,27.26,0.1,0,0
782,192085.45,368579.13,14.07,0.07,0,0
330,67612.16,39656.21,8.63,0.22,0,0
464,22268.4,53936.33,5.33,0.64,0,0
671,76546.82,187943.32,18.76,0.08,0,0
744,84241.42,61145.57,14.35,0.1,0,0
829,101543.29,206562.39,30.73,0.19,0,0
502,80791.57,240978.83,14.93,0.06,0,0
833,104319.93,225773.22,25.29,0.73,0,0
526,98540.17,54158.91,7.54,0.38,0,0
740,22077.37,19897.99,16.23,0.26,0,0
693,171003.25,20284.86,6.06,0.23,0,0
727,137759.53,54965.99,23.44,0.26,0,0
741,206197.57,474253.86,12.64,0.35,0,0
778,96443.36,77798.61,20.48,0.42,0,0
790,212004.78,118825.9,4.86,0.17,0,0
505,113349.31,163128.38,20.12,0.28,0,0
562,49254.82,145345.45,11.9,0.57,0,1
420,123650.87,69763.57,9.65,0.54,0,1
583,228410.42,257569.71,0.31,0.23,0,0
528,52633.74,99185.33,18.56,0.73,0,1
326,82700.35,98335.38,31.89,0.48,0,0
338,157185.99,213831.57,10.87,0.69,0,0
364,54502.72,121168.17,24.79,0.58,0,1
667,141083.46,285739.57,26.57,0.44,0,1
470,128658.85,336204.08,19.78,0.35,2,1
609,101784.79,202163.03,30.77,0.22,0,0
488,53184.06,51185.92,15.86,0.51,0,1
303,249083.35,432074.87,6.84,0.31,3,1
314,184859.68,525279.67,8.66,0.73,0,0
437,237483.81,470992.97,28.21,0.77,0,0
702,25489.64,75168.47,5.43,0.06,0,0
799,30573.83,12923.84,6.76,0.15,0,0
817,102071.77,94772.31,32.31,0.15,0,0
328,223598.06,93950.08,32.52,0.16,0,0
368,102270.4,161001.22,10.9,0.17,0,0
799,114244.56,284127.46,9.35,0.16,0,1
612,207565.07,157906.96,10.64,0.36,0,0
510,76154.17,13363.21,10.97,0.79,0,0
745,77885.56,156960.55,34.54,0.78,0,1
321,51764.6,118404.13,23.73,0.57,0,0
453,135699.31,93081.39,7.63,0.42,0,0
695,110169.65,157018.53,1.7,0.46,0,0
622,37064.4,86675.02,33.78,0.38,0,1
730,38223.46,99637.4,8.86,0.64,0,0
316,48097.24,82115.77,23.5,0.11,0,0
419,235755.16,458749.53,7.13,0.36,0,0
599,184781.59,184811.02,4.25,0.75,0,0
746,195062.67,241047.43,12.79,0.38,0,0
683,70271.67,121028.02,33.51,0.68,0,0
507,244662.47,597367.04,9.4,0.77,0,0
533,238515.89,110631.82,6.74,0.8,0,0
749,71126.53,131236.99,23.1,0.31,0,0
438,188229,344247.98,1.42,0.62,0,1
738,207473.85,286064.87,22.2,0.34,0,0
786,137822.74,59708.78,26.82,0.62,0,0
510,143418.61,18466.67,1.54,0.48,0,0
601,24969.49,66759.4,15.54,0.31,3,0
484,203684.17,143687.29,0.46,0.24,0,0
664,171938.35,259589.93,23.68,0.1,0,0
640,190910.83,390845.05,30.79,0.53,0,0
438,214602.9,179627.41,20.78,0.52,0,0
461,241855.63,692787.1,19.93,0.69,0,0
548,133115.25,303446.33,9.67,0.63,0,0
511,139563.07,61283.88,3.2,0.56,0,0
470,74375.7,110306.36,20.61,0.43,0,0
572,239625.37,237669.29,5.43,0.52,0,0
532,208243.21,404312.71,9.89,0.53,0,0
617,139616.6,221325.96,27.3,0.11,0,0
684,120588.24,186588.13,25.07,0.49,0,0
410,228414.5,529284.33,4.72,0.61,0,0
603,83830.22,72090.77,23.28,0.57,0,1
309,153775.05,250700.67,4.73,0.61,0,1
797,136904.8,322769.15,32.1,0.15,1,0
389,144799.17,245499.39,6.44,0.48,2,1
843,222608,238255.28,19.19,0.57,2,0
301,121330.32,123894.05,1.05,0.43,0,1
578,227382.68,104528.08,8.98,0.17,0,1
697,132770.77,67219.86,10.06,0.78,0,0
